Sentence #,Word,Tag
Sentence: 51,.,O
Sentence: 52,Pour,O
Sentence: 52,into,O
Sentence: 52,a,O
Sentence: 52,well-greased,O
Sentence: 52,shallow,O
Sentence: 52,pan,O
Sentence: 52,and,O
Sentence: 52,bake,O
Sentence: 52,at,O
Sentence: 52,400°,O
Sentence: 52,F.,O
Sentence: 52,twenty-five,O
Sentence: 52,to,O
Sentence: 52,thirty,O
Sentence: 52,minutes,O
Sentence: 52,.,O
Sentence: 53,SOUTHERN,O
Sentence: 53,CORN,O
Sentence: 53,BREAD,O
Sentence: 53,1,B-qty
Sentence: 53,cup,B-unit
Sentence: 53,sour,B-ing
Sentence: 53,milk,I-ing
Sentence: 53,1/2,B-qty
Sentence: 53,teaspoon,B-unit
Sentence: 53,salt,B-ing
Sentence: 53,1/2,B-qty
Sentence: 53,teaspoon,B-unit
Sentence: 53,soda,B-ing
Sentence: 53,1,B-qty
Sentence: 53,1/2,I-qty
Sentence: 53,cups,B-unit
Sentence: 53,corn-meal,B-ing
Sentence: 53,1,B-qty
Sentence: 53,egg,B-cont
Sentence: 53,beaten,O
Sentence: 53,stiff,O
Sentence: 53,1,B-qty
Sentence: 53,egg-yolk,B-cont
Sentence: 53,Mix,O
Sentence: 53,in,O
Sentence: 53,the,O
Sentence: 53,order,O
Sentence: 53,given,O
Sentence: 53,and,O
Sentence: 53,bake,O
Sentence: 53,in,O
Sentence: 53,muffin-tins,O
Sentence: 53,or,O
Sentence: 53,in,O
Sentence: 53,a,O
Sentence: 53,shallow,O
Sentence: 53,pan,O
Sentence: 53,in,O
Sentence: 53,a,O
Sentence: 53,moderate,O
Sentence: 53,to,O
Sentence: 53,hot,O
Sentence: 53,oven,O
Sentence: 53,(,O
Sentence: 53,400°-425°,O
Sentence: 53,F.,O
Sentence: 53,),O
Sentence: 53,for,O
Sentence: 53,twenty,O
Sentence: 53,minutes,O
Sentence: 53,.,O
Sentence: 54,To,O
Sentence: 54,be,O
Sentence: 54,real,O
Sentence: 54,Southern,O
Sentence: 54,corn-bread,O
Sentence: 54,this,O
Sentence: 54,should,O
Sentence: 54,be,O
Sentence: 54,made,O
Sentence: 54,of,O
Sentence: 54,white,O
Sentence: 54,corn-meal,O
Sentence: 54,made,O
Sentence: 54,from,O
Sentence: 54,the,O
Sentence: 54,whole,O
Sentence: 54,grain,O
Sentence: 54,.,O
Sentence: 55,QUICK,O
Sentence: 55,BREADS,O
Sentence: 55,I29,O
Sentence: 55,HONEY,O
Sentence: 55,SANDWICH,O
Sentence: 55,BREAD,O
Sentence: 55,1/2,B-qty
Sentence: 55,cup,B-unit
Sentence: 55,bran,B-ing
Sentence: 55,1/2,B-qty
Sentence: 55,teaspoon,B-unit
Sentence: 55,salt,B-ing
Sentence: 55,1,B-qty
Sentence: 55,cup,B-unit
Sentence: 55,graham,B-ing
Sentence: 55,flour,I-ing
Sentence: 55,1,B-qty
Sentence: 55,cup,B-unit
Sentence: 55,milk,B-ing
Sentence: 55,1,B-qty
Sentence: 55,cup,B-unit
Sentence: 55,white,B-ing
Sentence: 55,flour,I-ing
Sentence: 55,1/3,B-qty
Sentence: 55,cup,B-unit
Sentence: 55,honey,B-ing
Sentence: 55,4,B-qty
Sentence: 55,teaspoons,B-unit
Sentence: 55,baking-powder,B-ing
Sentence: 55,1/2,B-qty
Sentence: 55,cup,B-unit
Sentence: 55,chopped,O
Sentence: 55,walnuts,B-ing
Sentence: 55,1,B-qty
Sentence: 55,egg,B-cont
Sentence: 55,Mix,O
Sentence: 55,and,O
Sentence: 55,sift,O
Sentence: 55,the,O
Sentence: 55,dry,O
Sentence: 55,ingredients,O
Sentence: 55,together,O
Sentence: 55,.,O
Sentence: 56,Add,O
Sentence: 56,the,O
Sentence: 56,nuts,O
Sentence: 56,mix,O
Sentence: 56,and,O
Sentence: 56,add,O
Sentence: 56,milk,O
Sentence: 56,honey,O
Sentence: 56,and,O
Sentence: 56,beaten,O
Sentence: 56,egg,O
Sentence: 56,.,O
Sentence: 57,Beat,O
Sentence: 57,thoroughly,O
Sentence: 57,.,O
Sentence: 58,Pour,O
Sentence: 58,into,O
Sentence: 58,a,O
Sentence: 58,greased,O
Sentence: 58,oblong,O
Sentence: 58,bread-pan,O
Sentence: 58,and,O
Sentence: 58,bake,O
Sentence: 58,one,O
Sentence: 58,hour,O
Sentence: 58,at,O
Sentence: 58,400°,O
Sentence: 58,F.,O
Sentence: 58,BOSTON,O
Sentence: 58,BROWN,O
Sentence: 58,BREAD,O
Sentence: 58,1,B-qty
Sentence: 58,cup,B-unit
Sentence: 58,corn-meal,B-ing
Sentence: 58,1,B-qty
Sentence: 58,teaspoon,B-unit
Sentence: 58,salt,B-ing
Sentence: 58,1,B-qty
Sentence: 58,cup,B-unit
Sentence: 58,rye,B-ing
Sentence: 58,flour,I-ing
Sentence: 58,3/4,B-qty
Sentence: 58,cup,B-unit
Sentence: 58,molasses,B-ing
Sentence: 58,1,B-qty
Sentence: 58,cup,B-unit
Sentence: 58,graham,B-ing
Sentence: 58,flour,I-ing
Sentence: 58,2,B-qty
Sentence: 58,cups,B-unit
Sentence: 58,sour,B-ing
Sentence: 58,milk,I-ing
Sentence: 58,or,B-func
Sentence: 58,3/4,B-qty
Sentence: 58,tablespoon,B-unit
Sentence: 58,soda,B-ing
Sentence: 58,1,B-qty
Sentence: 58,3/4,I-qty
Sentence: 58,cups,B-unit
Sentence: 58,sweet,B-ing
Sentence: 58,milk,I-ing
Sentence: 58,Mix,O
Sentence: 58,and,O
Sentence: 58,sift,O
Sentence: 58,the,O
Sentence: 58,dry,O
Sentence: 58,ingredients,O
Sentence: 58,.,O
Sentence: 59,Mix,O
Sentence: 59,the,O
Sentence: 59,molasses,O
Sentence: 59,and,O
Sentence: 59,milk,O
Sentence: 59,and,O
Sentence: 59,add,O
Sentence: 59,to,O
Sentence: 59,the,O
Sentence: 59,dry,O
Sentence: 59,ingredients,O
Sentence: 59,.,O
Sentence: 60,Beat,O
Sentence: 60,thoroughly,O
Sentence: 60,and,O
Sentence: 60,turn,O
Sentence: 60,into,O
Sentence: 60,well-greased,O
Sentence: 60,molds,O
Sentence: 60,filling,O
Sentence: 60,each,O
Sentence: 60,mold,O
Sentence: 60,about,O
Sentence: 60,two-thirds,O
Sentence: 60,full,O
Sentence: 60,.,O
Sentence: 61,Cover,O
Sentence: 61,and,O
Sentence: 61,steam,O
Sentence: 61,three,O
Sentence: 61,hours,O
Sentence: 61,.,O
Sentence: 62,Remove,O
Sentence: 62,the,O
Sentence: 62,covers,O
Sentence: 62,and,O
Sentence: 62,bake,O
Sentence: 62,the,O
Sentence: 62,bread,O
Sentence: 62,(,O
Sentence: 62,375°,O
Sentence: 62,F.,O
Sentence: 62,),O
Sentence: 62,long,O
Sentence: 62,enough,O
Sentence: 62,to,O
Sentence: 62,dry,O
Sentence: 62,it,O
Sentence: 62,off,O
Sentence: 62,.,O
Sentence: 63,RAISIN,O
Sentence: 63,BREAD,O
Sentence: 63,2,B-qty
Sentence: 63,cups,B-unit
Sentence: 63,corn-meal,B-ing
Sentence: 63,1,B-qty
Sentence: 63,1/2,I-qty
Sentence: 63,cups,B-unit
Sentence: 63,sour,B-ing
Sentence: 63,milk,I-ing
Sentence: 63,1,B-qty
Sentence: 63,cup,B-unit
Sentence: 63,Graham,B-ing
Sentence: 63,flour,I-ing
Sentence: 63,1,B-qty
Sentence: 63,egg,B-cont
Sentence: 63,1,B-qty
Sentence: 63,teaspoon,B-unit
Sentence: 63,salt,B-ing
Sentence: 63,1/2,B-qty
Sentence: 63,cup,B-unit
Sentence: 63,molasses,B-ing
Sentence: 63,1/2,B-qty
Sentence: 63,teaspoon,B-unit
Sentence: 63,soda,B-ing
Sentence: 63,3,B-qty
Sentence: 63,tablespoons,B-unit
Sentence: 63,baking-powder,B-ing
Sentence: 63,1,B-qty
Sentence: 63,cup,B-unit
Sentence: 63,raisins,B-ing
Sentence: 63,Mix,O
Sentence: 63,and,O
Sentence: 63,sift,O
Sentence: 63,the,O
Sentence: 63,dry,O
Sentence: 63,ingredients,O
Sentence: 63,add,O
Sentence: 63,the,O
Sentence: 63,raisins,O
Sentence: 63,and,O
Sentence: 63,toss,O
Sentence: 63,lightly,O
Sentence: 63,together,O
Sentence: 63,.,O
Sentence: 64,Add,O
Sentence: 64,the,O
Sentence: 64,other,O
Sentence: 64,ingredients,O
Sentence: 64,.,O
Sentence: 65,Mix,O
Sentence: 65,thoroughly,O
Sentence: 65,and,O
Sentence: 65,steam,O
Sentence: 65,for,O
Sentence: 65,two,O
Sentence: 65,and,O
Sentence: 65,three-quarters,O
Sentence: 65,hours,O
Sentence: 65,.,O
Sentence: 66,WHOLE,O
Sentence: 66,WHEAT,O
Sentence: 66,SANDWICH,O
Sentence: 66,4,B-qty
Sentence: 66,cups,B-unit
Sentence: 66,whole-wheat,B-ing
Sentence: 66,flour,I-ing
Sentence: 66,8,B-qty
Sentence: 66,teaspoons,B-unit
Sentence: 66,baking-powder,B-ing
Sentence: 66,1/3,B-qty
Sentence: 66,cup,B-unit
Sentence: 66,sugar,B-ing
Sentence: 66,2/3,B-qty
Sentence: 66,cup,B-unit
Sentence: 66,seedless,B-ing
Sentence: 66,raisins,I-ing
Sentence: 66,1,B-qty
Sentence: 66,egg,B-cont
Sentence: 66,1/2,B-qty
Sentence: 66,cup,B-unit
Sentence: 66,chopped,O
Sentence: 66,nuts,B-ing
Sentence: 66,2,B-qty
Sentence: 66,cups,B-unit
Sentence: 66,milk,B-ing
Sentence: 66,2,B-qty
Sentence: 66,teaspoons,B-unit
Sentence: 66,salt,B-ing
Sentence: 66,Mix,O
Sentence: 66,the,O
Sentence: 66,dry,O
Sentence: 66,ingredients,O
Sentence: 66,add,O
Sentence: 66,the,O
Sentence: 66,nuts,O
Sentence: 66,and,O
Sentence: 66,raisins,O
Sentence: 66,add,O
Sentence: 66,the,O
Sentence: 66,milk,O
Sentence: 66,and,O
Sentence: 66,egg,O
Sentence: 66,and,O
Sentence: 66,beat,O
Sentence: 66,thoroughly,O
Sentence: 66,.,O
Sentence: 67,Turn,O
Sentence: 67,into,O
Sentence: 67,a,O
Sentence: 67,greased,O
Sentence: 67,pan,O
Sentence: 67,.,O
Sentence: 68,Let,O
Sentence: 68,the,O
Sentence: 68,dough,O
Sentence: 68,rise,O
Sentence: 68,for,O
Sentence: 68,fifteen,O
Sentence: 68,minutes,O
Sentence: 68,.,O
Sentence: 69,Bake,O
Sentence: 69,one,O
Sentence: 69,hour,O
Sentence: 69,in,O
Sentence: 69,a,O
Sentence: 69,moderate,O
Sentence: 69,oven,O
Sentence: 69,(,O
Sentence: 69,350°-400°,O
Sentence: 69,F.,O
Sentence: 69,),O
Sentence: 69,.,O
Sentence: 70,I30,O
Sentence: 70,DATE,O
Sentence: 70,BRAN,O
Sentence: 70,BREAD,O
Sentence: 70,2,B-qty
Sentence: 70,cups,B-unit
Sentence: 70,bran,B-ing
Sentence: 70,2/3,B-qty
Sentence: 70,cup,B-unit
Sentence: 70,dates,B-ing
Sentence: 70,2,B-qty
Sentence: 70,cups,B-unit
Sentence: 70,white,B-ing
Sentence: 70,flour,I-ing
Sentence: 70,1,B-qty
Sentence: 70,teaspoon,B-unit
Sentence: 70,salt,B-ing
Sentence: 70,1,B-qty
Sentence: 70,1/2,I-qty
Sentence: 70,cups,B-unit
Sentence: 70,milk,B-ing
Sentence: 70,3,B-qty
Sentence: 70,tablespoons,B-unit
Sentence: 70,sugar,B-ing
Sentence: 70,1,B-qty
Sentence: 70,egg,B-cont
Sentence: 70,4,B-qty
Sentence: 70,teaspoons,B-unit
Sentence: 70,baking-powder,B-ing
Sentence: 70,2,B-qty
Sentence: 70,tablespoons,B-unit
Sentence: 70,shortening,B-ing
Sentence: 70,Sift,O
Sentence: 70,the,O
Sentence: 70,dry,O
Sentence: 70,ingredients,O
Sentence: 70,together,O
Sentence: 70,add,O
Sentence: 70,the,O
Sentence: 70,dates,O
Sentence: 70,toss,O
Sentence: 70,lightly,O
Sentence: 70,together,O
Sentence: 70,and,O
Sentence: 70,add,O
Sentence: 70,the,O
Sentence: 70,milk,O
Sentence: 70,.,O
Sentence: 71,Mix,O
Sentence: 71,well,O
Sentence: 71,and,O
Sentence: 71,add,O
Sentence: 71,beaten,O
Sentence: 71,egg,O
Sentence: 71,and,O
Sentence: 71,melted,O
Sentence: 71,fat,O
Sentence: 71,.,O
Sentence: 72,Turn,O
Sentence: 72,into,O
Sentence: 72,a,O
Sentence: 72,greased,O
Sentence: 72,pan,O
Sentence: 72,or,O
Sentence: 72,mold,O
Sentence: 72,and,O
Sentence: 72,cover,O
Sentence: 72,with,O
Sentence: 72,oiled,O
Sentence: 72,paper,O
Sentence: 72,.,O
Sentence: 73,Steam,O
Sentence: 73,for,O
Sentence: 73,three,O
Sentence: 73,hours,O
Sentence: 73,.,O
Sentence: 74,QUICK,O
Sentence: 74,NUT,O
Sentence: 74,BREAD,O
Sentence: 74,2,B-qty
Sentence: 74,cups,B-unit
Sentence: 74,bread,B-ing
Sentence: 74,flour,I-ing
Sentence: 74,1,B-qty
Sentence: 74,whole,B-cont
Sentence: 74,egg,I-cont
Sentence: 74,1/2,B-qty
Sentence: 74,cup,B-unit
Sentence: 74,sugar,B-ing
Sentence: 74,1,B-qty
Sentence: 74,egg,B-cont
Sentence: 74,yolk,I-cont
Sentence: 74,4,B-qty
Sentence: 74,teaspoons,B-unit
Sentence: 74,baking-powder,B-ing
Sentence: 74,1,B-qty
Sentence: 74,cup,B-unit
Sentence: 74,milk,B-ing
Sentence: 74,1,B-qty
Sentence: 74,teaspoon,B-unit
Sentence: 74,salt,B-ing
Sentence: 74,1/2,B-qty
Sentence: 74,cup,B-unit
Sentence: 74,finely,O
Sentence: 74,chopped,O
Sentence: 74,walnut,B-ing
Sentence: 74,5,B-qty
Sentence: 74,tablespoons,B-unit
Sentence: 74,shortening,B-ing
Sentence: 74,Mix,O
Sentence: 74,and,O
Sentence: 74,sift,O
Sentence: 74,flour,O
Sentence: 74,sugar,O
Sentence: 74,baking-powder,O
Sentence: 74,and,O
Sentence: 74,salt,O
Sentence: 74,.,O
Sentence: 75,Work,O
Sentence: 75,in,O
Sentence: 75,shortening,O
Sentence: 75,as,O
Sentence: 75,for,O
Sentence: 75,biscuit,O
Sentence: 75,;,O
Sentence: 75,then,O
Sentence: 75,add,O
Sentence: 75,egg,O
Sentence: 75,and,O
Sentence: 75,egg-yolk,O
Sentence: 75,well-,O
Sentence: 75,beaten,O
Sentence: 75,milk,O
Sentence: 75,and,O
Sentence: 75,chopped,O
Sentence: 75,nut,O
Sentence: 75,meats,O
Sentence: 75,.,O
Sentence: 76,Beat,O
Sentence: 76,thoroughly,O
Sentence: 76,and,O
Sentence: 76,turn,O
Sentence: 76,into,O
Sentence: 76,a,O
Sentence: 76,buttered,O
Sentence: 76,bread,O
Sentence: 76,pan,O
Sentence: 76,.,O
Sentence: 77,Let,O
Sentence: 77,stand,O
Sentence: 77,twenty,O
Sentence: 77,minutes,O
Sentence: 77,;,O
Sentence: 77,then,O
Sentence: 77,bake,O
Sentence: 77,at,O
Sentence: 77,400°,O
Sentence: 77,F.,O
Sentence: 77,forty,O
Sentence: 77,to,O
Sentence: 77,fifty,O
Sentence: 77,minutes,O
Sentence: 77,.,O
Sentence: 78,This,O
Sentence: 78,is,O
Sentence: 78,a,O
Sentence: 78,delicious,O
Sentence: 78,bread,O
Sentence: 78,for,O
Sentence: 78,sandwiches,O
Sentence: 78,.,O
Sentence: 79,PRUNE,O
Sentence: 79,RYE,O
Sentence: 79,BREAD,O
Sentence: 79,2,B-qty
Sentence: 79,cups,B-unit
Sentence: 79,sifted,O
Sentence: 79,rye,B-ing
Sentence: 79,flour,I-ing
Sentence: 79,3/4,B-qty
Sentence: 79,cup,B-unit
Sentence: 79,sugar,B-ing
Sentence: 79,2,B-qty
Sentence: 79,cups,B-unit
Sentence: 79,sifted,O
Sentence: 79,wheat,B-ing
Sentence: 79,flour,I-ing
Sentence: 79,1,B-qty
Sentence: 79,egg,B-cont
Sentence: 79,slightly,O
Sentence: 79,beaten,O
Sentence: 79,6,B-qty
Sentence: 79,teaspoons,B-unit
Sentence: 79,baking,B-ing
Sentence: 79,powder,I-ing
Sentence: 79,1,B-qty
Sentence: 79,3/4,I-qty
Sentence: 79,cups,B-unit
Sentence: 79,milk,B-ing
Sentence: 79,1,B-qty
Sentence: 79,1/2,I-qty
Sentence: 79,teaspoons,B-unit
Sentence: 79,salt,B-ing
Sentence: 79,1,B-qty
Sentence: 79,cup,B-unit
Sentence: 79,prunes,B-ing
Sentence: 79,chopped,O
Sentence: 79,Sift,O
Sentence: 79,together,O
Sentence: 79,dry,O
Sentence: 79,ingredients,O
Sentence: 79,.,O
Sentence: 80,Combine,O
Sentence: 80,egg,O
Sentence: 80,and,O
Sentence: 80,milk,O
Sentence: 80,and,O
Sentence: 80,add,O
Sentence: 80,to,O
Sentence: 80,flour,O
Sentence: 80,mixture,O
Sentence: 80,stirring,O
Sentence: 80,only,O
Sentence: 80,until,O
Sentence: 80,well,O
Sentence: 80,mixed,O
Sentence: 80,;,O
Sentence: 80,stir,O
Sentence: 80,in,O
Sentence: 80,prunes,O
Sentence: 80,.,O
Sentence: 81,Turn,O
Sentence: 81,into,O
Sentence: 81,greased,O
Sentence: 81,loaf,O
Sentence: 81,pans,O
Sentence: 81,and,O
Sentence: 81,bake,O
Sentence: 81,in,O
Sentence: 81,moderate,O
Sentence: 81,oven,O
Sentence: 81,(,O
Sentence: 81,350°,O
Sentence: 81,F.,O
Sentence: 81,),O
Sentence: 81,about,O
Sentence: 81,1,O
Sentence: 81,hour,O
Sentence: 81,.,O
Sentence: 82,Yield,O
Sentence: 82,:,O
Sentence: 82,2,O
Sentence: 82,loaves,O
Sentence: 82,6x3,O
Sentence: 82,inches,O
Sentence: 82,or,O
Sentence: 82,1,O
Sentence: 82,sandwich,O
Sentence: 82,loaf,O
Sentence: 82,11x3x3,O
Sentence: 82,inches,O
Sentence: 82,.,O
Sentence: 83,SANDWICHES,O
Sentence: 83,I49,O
Sentence: 83,PIMIENTO,O
Sentence: 83,AND,O
Sentence: 83,ANCHOVY,O
Sentence: 83,SANDWICHES,O
Sentence: 83,3/4,B-qty
Sentence: 83,cup,B-unit
Sentence: 83,pimiento,B-ing
Sentence: 83,1,B-qty
Sentence: 83,tablespoon,B-unit
Sentence: 83,lemon-juice,B-ing
Sentence: 83,1/4,B-qty
Sentence: 83,cup,B-unit
Sentence: 83,anchovy,B-ing
Sentence: 83,paste,I-ing
Sentence: 83,1/2,B-qty
Sentence: 83,teaspoon,B-unit
Sentence: 83,tabasco,B-ing
Sentence: 83,sauce,I-ing
Sentence: 83,Salt,B-nqt
Sentence: 83,Rub,O
Sentence: 83,pimientos,O
Sentence: 83,to,O
Sentence: 83,a,O
Sentence: 83,paste,O
Sentence: 83,with,O
Sentence: 83,creamed,O
Sentence: 83,butterO,O
Sentence: 83,and,O
Sentence: 83,season,O
Sentence: 83,with,O
Sentence: 83,tabasco,O
Sentence: 83,sauce,O
Sentence: 83,lemon-juice,O
Sentence: 83,anchovy,O
Sentence: 83,paste,O
Sentence: 83,and,O
Sentence: 83,salt,O
Sentence: 83,.,O
Sentence: 84,Spread,O
Sentence: 84,between,O
Sentence: 84,thin,O
Sentence: 84,buttered,O
Sentence: 84,slices,O
Sentence: 84,of,O
Sentence: 84,whole-wheat,O
Sentence: 84,bread,O
Sentence: 84,.,O
Sentence: 85,RADISH,O
Sentence: 85,AND,O
Sentence: 85,HAM,O
Sentence: 85,SANDWICHES,O
Sentence: 85,1/2,B-qty
Sentence: 85,cup,B-unit
Sentence: 85,potted,B-ing
Sentence: 85,ham,I-ing
Sentence: 85,1/2,B-qty
Sentence: 85,cup,B-unit
Sentence: 85,radishes,B-ing
Sentence: 85,1/4,B-qty
Sentence: 85,to,B-func
Sentence: 85,1/2,B-qty
Sentence: 85,cup,B-unit
Sentence: 85,mayonnaise,B-ing
Sentence: 85,Peel,O
Sentence: 85,and,O
Sentence: 85,slice,O
Sentence: 85,radishes,O
Sentence: 85,dip,O
Sentence: 85,them,O
Sentence: 85,in,O
Sentence: 85,rich,O
Sentence: 85,thick,O
Sentence: 85,mayonnaise,O
Sentence: 85,and,O
Sentence: 85,lay,O
Sentence: 85,on,O
Sentence: 85,thin,O
Sentence: 85,slices,O
Sentence: 85,of,O
Sentence: 85,bread,O
Sentence: 85,covered,O
Sentence: 85,with,O
Sentence: 85,potted,O
Sentence: 85,ham,O
Sentence: 85,.,O
Sentence: 86,TOMATO,O
Sentence: 86,AND,O
Sentence: 86,LETTUCE,O
Sentence: 86,SANDWICHES,O
Sentence: 86,4,B-qty
Sentence: 86,tomatoes,B-cont
Sentence: 86,4,B-qty
Sentence: 86,Lettuce,B-cont
Sentence: 86,leaves,I-cont
Sentence: 86,1/4,B-qty
Sentence: 86,to,B-func
Sentence: 86,1/2,B-qty
Sentence: 86,cup,B-unit
Sentence: 86,mayonnaise,B-ing
Sentence: 86,Spread,O
Sentence: 86,thin,O
Sentence: 86,slices,O
Sentence: 86,of,O
Sentence: 86,buttered,O
Sentence: 86,bread,O
Sentence: 86,with,O
Sentence: 86,mayonnaise,O
Sentence: 86,cover,O
Sentence: 86,with,O
Sentence: 86,a,O
Sentence: 86,crisp,O
Sentence: 86,lettuce,O
Sentence: 86,leaf,O
Sentence: 86,and,O
Sentence: 86,spread,O
Sentence: 86,with,O
Sentence: 86,peeled,O
Sentence: 86,chilled,O
Sentence: 86,toma-,O
Sentence: 86,toes,O
Sentence: 86,sliced,O
Sentence: 86,thin,O
Sentence: 86,.,O
Sentence: 87,Cover,O
Sentence: 87,with,O
Sentence: 87,a,O
Sentence: 87,second,O
Sentence: 87,slice,O
Sentence: 87,of,O
Sentence: 87,bread,O
Sentence: 87,and,O
Sentence: 87,cut,O
Sentence: 87,into,O
Sentence: 87,desired,O
Sentence: 87,shape,O
Sentence: 87,.,O
Sentence: 88,Crisp,O
Sentence: 88,bacon,O
Sentence: 88,is,O
Sentence: 88,a,O
Sentence: 88,pleasing,O
Sentence: 88,addition,O
Sentence: 88,.,O
Sentence: 89,WATERCRESS,O
Sentence: 89,SANDWICHES,O
Sentence: 89,1,B-qty
Sentence: 89,1/4,I-qty
Sentence: 89,cups,B-unit
Sentence: 89,watercress,B-ing
Sentence: 89,2,B-qty
Sentence: 89,tablespoons,B-unit
Sentence: 89,lemon-juice,B-ing
Sentence: 89,or,B-func
Sentence: 89,paprika,B-ing
Sentence: 89,1/4,B-qty
Sentence: 89,cup,B-unit
Sentence: 89,mayonnaise,B-ing
Sentence: 89,Sprinkle,O
Sentence: 89,cress,O
Sentence: 89,with,O
Sentence: 89,salt,O
Sentence: 89,paprika,O
Sentence: 89,and,O
Sentence: 89,lemon-juice,O
Sentence: 89,or,O
Sentence: 89,mix,O
Sentence: 89,with,O
Sentence: 89,mayonnaise,O
Sentence: 89,.,O
Sentence: 90,Lay,O
Sentence: 90,between,O
Sentence: 90,slices,O
Sentence: 90,of,O
Sentence: 90,brown,O
Sentence: 90,bread,O
Sentence: 90,.,O
Sentence: 91,PUREE,O
Sentence: 91,OF,O
Sentence: 91,PEAS,O
Sentence: 91,AND,O
Sentence: 91,TOMATOES,O
Sentence: 91,1/2,B-qty
Sentence: 91,pound,B-unit
Sentence: 91,dried,B-ing
Sentence: 91,yellow,I-ing
Sentence: 91,split,I-ing
Sentence: 91,peas,I-ing
Sentence: 91,1,B-qty
Sentence: 91,or,B-func
Sentence: 91,2,B-qty
Sentence: 91,celery,B-cont
Sentence: 91,tops,I-cont
Sentence: 91,Salt,B-nqt
Sentence: 91,and,B-func
Sentence: 91,pepper,B-nqt
Sentence: 91,1,B-qty
Sentence: 91,pint,B-unit
Sentence: 91,tomatoes,B-ing
Sentence: 91,1,B-qty
Sentence: 91,tablespoon,B-unit
Sentence: 91,flour,B-ing
Sentence: 91,1,B-qty
Sentence: 91,quart,B-unit
Sentence: 91,water,B-ing
Sentence: 91,1,B-qty
Sentence: 91,tablespoon,B-unit
Sentence: 91,butter,B-ing
Sentence: 91,1,B-qty
Sentence: 91,onion,B-cont
Sentence: 91,Soak,O
Sentence: 91,peas,O
Sentence: 91,over,O
Sentence: 91,night,O
Sentence: 91,in,O
Sentence: 91,water,O
Sentence: 91,enough,O
Sentence: 91,to,O
Sentence: 91,cover,O
Sentence: 91,them,O
Sentence: 91,three,O
Sentence: 91,or,O
Sentence: 91,four,O
Sentence: 91,inches,O
Sentence: 91,.,O
Sentence: 92,Drain,O
Sentence: 92,and,O
Sentence: 92,put,O
Sentence: 92,into,O
Sentence: 92,a,O
Sentence: 92,saucepan,O
Sentence: 92,with,O
Sentence: 92,the,O
Sentence: 92,tomatoes,O
Sentence: 92,water,O
Sentence: 92,sliced,O
Sentence: 92,onion,O
Sentence: 92,and,O
Sentence: 92,celery,O
Sentence: 92,tops,O
Sentence: 92,.,O
Sentence: 93,Cook,O
Sentence: 93,until,O
Sentence: 93,the,O
Sentence: 93,peas,O
Sentence: 93,are,O
Sentence: 93,tender,O
Sentence: 93,.,O
Sentence: 94,Mash,O
Sentence: 94,through,O
Sentence: 94,a,O
Sentence: 94,sieve,O
Sentence: 94,.,O
Sentence: 95,Season,O
Sentence: 95,with,O
Sentence: 95,salt,O
Sentence: 95,and,O
Sentence: 95,pepper,O
Sentence: 95,.,O
Sentence: 96,Bind,O
Sentence: 96,with,O
Sentence: 96,a,O
Sentence: 96,roux,O
Sentence: 96,made,O
Sentence: 96,of,O
Sentence: 96,the,O
Sentence: 96,flour,O
Sentence: 96,and,O
Sentence: 96,butter,O
Sentence: 96,and,O
Sentence: 96,serve,O
Sentence: 96,garnished,O
Sentence: 96,with,O
Sentence: 96,a,O
Sentence: 96,thin,O
Sentence: 96,slice,O
Sentence: 96,of,O
Sentence: 96,tomato,O
Sentence: 96,or,O
Sentence: 96,lemon,O
Sentence: 96,and,O
Sentence: 96,a,O
Sentence: 96,few,O
Sentence: 96,canned,O
Sentence: 96,peas,O
Sentence: 96,if,O
Sentence: 96,available,O
Sentence: 96,.,O
Sentence: 97,Serve,O
Sentence: 97,with,O
Sentence: 97,bread,O
Sentence: 97,croutons,O
Sentence: 97,.,O
Sentence: 98,SPLIT,O
Sentence: 98,PEA,O
Sentence: 98,OR,O
Sentence: 98,LIMA,O
Sentence: 98,BEAN,O
Sentence: 98,PUREE,O
Sentence: 98,1,B-qty
Sentence: 98,cup,B-unit
Sentence: 98,split,B-ing
Sentence: 98,peas,I-ing
Sentence: 98,or,B-func
Sentence: 98,dried,B-ing
Sentence: 98,lima,I-ing
Sentence: 98,beans,I-ing
Sentence: 98,2,B-qty
Sentence: 98,tablespoons,B-unit
Sentence: 98,butter,B-ing
Sentence: 98,2,B-qty
Sentence: 98,quarts,B-unit
Sentence: 98,water,B-ing
Sentence: 98,Salt,B-nqt
Sentence: 98,and,B-func
Sentence: 98,pepper,B-nqt
Sentence: 98,1,B-qty
Sentence: 98,tablespoon,B-unit
Sentence: 98,flour,B-ing
Sentence: 98,1,B-qty
Sentence: 98,teaspoon,B-unit
Sentence: 98,onion-juice,B-ing
Sentence: 98,Soak,O
Sentence: 98,peas,O
Sentence: 98,or,O
Sentence: 98,beans,O
Sentence: 98,all,O
Sentence: 98,night,O
Sentence: 98,then,O
Sentence: 98,put,O
Sentence: 98,them,O
Sentence: 98,over,O
Sentence: 98,the,O
Sentence: 98,fire,O
Sentence: 98,with,O
Sentence: 98,water,O
Sentence: 98,and,O
Sentence: 98,bring,O
Sentence: 98,to,O
Sentence: 98,a,O
Sentence: 98,boil,O
Sentence: 98,.,O
Sentence: 99,Cook,O
Sentence: 99,slowly,O
Sentence: 99,until,O
